local code,text,table_name,parent_varname,local code system,code,display,code system,comment
Aphasia/speech disturbance,aphasia,condition,MONDO Code,condition_description,0000598,aphasia,http://purl.obolibrary.org/obo/mondo.owl,
Eustachian tube disorders,Abnormal Eustachian tube morphology,condition,HPO Code,condition_description,0040115,Abnormal Eustachian tube morphology,http://purl.obolibrary.org/obo/hp.owl,
Eustachian tube disorders,eustachian tube disease,condition,MONDO Code,condition_description,0004866,eustachian tube disorder,http://purl.obolibrary.org/obo/mondo.owl,
Sleep apnea,Sleep apnea,condition,HPO Code,condition_description,0010535,Sleep apnea,http://purl.obolibrary.org/obo/hp.owl,
Sleep apnea,sleep apnea syndrome,condition,MONDO Code,condition_description,0005296,sleep apnea syndrome,http://purl.obolibrary.org/obo/mondo.owl,
Flat foot,Pes planus,condition,HPO Code,condition_description,0001763,Pes planus,http://purl.obolibrary.org/obo/hp.owl,
Congenital musculoskeletal deformities of spine,Abnormality of the musculoskeletal system,condition,HPO Code,condition_description,0033127,Abnormality of the musculoskeletal system,http://purl.obolibrary.org/obo/hp.owl,
Congenital musculoskeletal deformities of spine,musculoskeletal system disorder,condition,MONDO Code,condition_description,0002081,musculoskeletal system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Lack of coordination,Abnormality of coordination,condition,HPO Code,condition_description,0011443,Abnormality of coordination,http://purl.obolibrary.org/obo/hp.owl,
Muscle weakness,Muscle weakness,condition,HPO Code,condition_description,0001324,Muscle weakness,http://purl.obolibrary.org/obo/hp.owl,
"Disorders of muscle, ligament, and fascia",Abnormality of the musculoskeletal system,condition,HPO Code,condition_description,0033127,Abnormality of the musculoskeletal system,http://purl.obolibrary.org/obo/hp.owl,
"Disorders of muscle, ligament, and fascia",musculoskeletal system disorder,condition,MONDO Code,condition_description,0002081,musculoskeletal system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Other local infections of skin and subcutaneous tissue,Unusual skin infection,condition,HPO Code,condition_description,0032162,Unusual skin infection,http://purl.obolibrary.org/obo/hp.owl,
Other local infections of skin and subcutaneous tissue,skin infection,condition,MONDO Code,condition_description,0021201,skin infection,http://purl.obolibrary.org/obo/mondo.owl,
Unspecified local infection of skin and subcutaneous tissue,Unusual skin infection,condition,HPO Code,condition_description,0032162,Unusual skin infection,http://purl.obolibrary.org/obo/hp.owl,
Unspecified local infection of skin and subcutaneous tissue,skin infection,condition,MONDO Code,condition_description,0021201,skin infection,http://purl.obolibrary.org/obo/mondo.owl,
Cellulitis and abscess of hand/fingers,Cellulitis,condition,HPO Code,condition_description,0100658,Cellulitis,http://purl.obolibrary.org/obo/hp.owl,
Cellulitis and abscess of hand/fingers,cellulitis,condition,MONDO Code,condition_description,0005230,cellulitis,http://purl.obolibrary.org/obo/mondo.owl,
Cellulitis and abscess of hand/fingers,Abscess,condition,HPO Code,condition_description,0025615,Abscess,http://purl.obolibrary.org/obo/hp.owl,
Cellulitis and abscess of hand/fingers,abscess,condition,MONDO Code,condition_description,0005227,abscess,http://purl.obolibrary.org/obo/mondo.owl,
Disorders of binocular eye movements,Abnormality of binocular vision,condition,HPO Code,condition_description,0011514,Abnormality of binocular vision,http://purl.obolibrary.org/obo/hp.owl,
Nonrheumatic pulmonary valve disorders,Abnormal pulmonary valve morphology,condition,HPO Code,condition_description,0001641,Abnormal pulmonary valve morphology,http://purl.obolibrary.org/obo/hp.owl,
Nonrheumatic pulmonary valve disorders,pulmonary valve disorder,condition,MONDO Code,condition_description,0003628,pulmonary valve disorder,http://purl.obolibrary.org/obo/mondo.owl,
Acute upper respiratory infections of unspecified site,Recurrent upper respiratory tract infections,condition,HPO Code,condition_description,0002788,Recurrent upper respiratory tract infections,http://purl.obolibrary.org/obo/hp.owl,
Asthma unspecified with exacerbation,Asthma,condition,HPO Code,condition_description,0002099,Asthma,http://purl.obolibrary.org/obo/hp.owl,
Asthma unspecified with exacerbation,asthma,condition,MONDO Code,condition_description,0004979,asthma,http://purl.obolibrary.org/obo/mondo.owl,
Cardiac murmurs not elsewhere classified,Heart murmur,condition,HPO Code,condition_description,0030148,Heart murmur,http://purl.obolibrary.org/obo/hp.owl,
Conjunctivitis NOS,Conjunctivitis,condition,HPO Code,condition_description,0000509,Conjunctivitis,http://purl.obolibrary.org/obo/hp.owl,
Conjunctivitis NOS,conjunctivitis,condition,MONDO Code,condition_description,0003799,conjunctivitis,http://purl.obolibrary.org/obo/mondo.owl,
Conjunctivitis unspecified,Conjunctivitis,condition,HPO Code,condition_description,0000509,Conjunctivitis,http://purl.obolibrary.org/obo/hp.owl,
Conjunctivitis unspecified,conjunctivitis,condition,MONDO Code,condition_description,0003799,conjunctivitis,http://purl.obolibrary.org/obo/mondo.owl,
Dermatitis,Inflammatory abnormality of the skin,condition,HPO Code,condition_description,0011123,Inflammatory abnormality of the skin,http://purl.obolibrary.org/obo/hp.owl,
Dermatitis,dermatitis,condition,MONDO Code,condition_description,0002406,dermatitis,http://purl.obolibrary.org/obo/mondo.owl,
Dermatophytosis of scalp and beard,Invasive dermatophyte infection,condition,HPO Code,condition_description,0032516,Invasive dermatophyte infection,http://purl.obolibrary.org/obo/hp.owl,
Dermatophytosis of scalp and beard,dermatophytosis of scalp or beard,condition,MONDO Code,condition_description,0002967,dermatophytosis of scalp or beard,http://purl.obolibrary.org/obo/mondo.owl,
Fever,Fever,condition,HPO Code,condition_description,0001945,Fever,http://purl.obolibrary.org/obo/hp.owl,
Allergy/adverse effect of penicillin,Drug allergy,condition,HPO Code,condition_description,0410323,Drug allergy,http://purl.obolibrary.org/obo/hp.owl,
Allergy/adverse effect of penicillin,drug allergy,condition,MONDO Code,condition_description,0000775,drug allergy,http://purl.obolibrary.org/obo/mondo.owl,
Genitourinary congenital anomalies,Abnormality of the genitourinary system,condition,HPO Code,condition_description,0000119,Abnormality of the genitourinary system,http://purl.obolibrary.org/obo/hp.owl,
Genitourinary congenital anomalies,urogenital tract malformation,condition,MONDO Code,condition_description,0019356,urogenital tract malformation,http://purl.obolibrary.org/obo/mondo.owl,
Dislocation,Joint dislocation,condition,HPO Code,condition_description,0001373,Joint dislocation,http://purl.obolibrary.org/obo/hp.owl,
Strabismus (not specified as paralytic),Strabismus,condition,HPO Code,condition_description,0000486,Strabismus,http://purl.obolibrary.org/obo/hp.owl,
Strabismus (not specified as paralytic),strabismus,condition,MONDO Code,condition_description,0003432,strabismus,http://purl.obolibrary.org/obo/mondo.owl,
Mycoses,Unusual fungal infection,condition,HPO Code,condition_description,0020100,Unusual fungal infection,http://purl.obolibrary.org/obo/hp.owl,
Mycoses,fungal infectious disease,condition,MONDO Code,condition_description,0002041,fungal infectious disease,http://purl.obolibrary.org/obo/mondo.owl,
Disturbances in tooth eruption,Abnormality of dental eruption,condition,HPO Code,condition_description,0006292,Abnormality of dental eruption,http://purl.obolibrary.org/obo/hp.owl,
Nonsenile Cataract,Presenile cataracts,condition,HPO Code,condition_description,0007819,Presenile cataracts,http://purl.obolibrary.org/obo/hp.owl,
Nonsenile Cataract,cataract,condition,MONDO Code,condition_description,0005129,cataract,http://purl.obolibrary.org/obo/mondo.owl,
Disorders of tooth development,Abnormality of the dentition,condition,HPO Code,condition_description,0000164,Abnormality of the dentition,http://purl.obolibrary.org/obo/hp.owl,
Disorders of tooth development,tooth disorder,condition,MONDO Code,condition_description,0006999,tooth disorder,http://purl.obolibrary.org/obo/mondo.owl,
Anomalies of tooth position/malocclusion,Tooth malposition,condition,HPO Code,condition_description,0000692,Tooth malposition,http://purl.obolibrary.org/obo/hp.owl,
"Dentofacial anomalies, including malocclusion",Abnormal oral cavity morphology,condition,HPO Code,condition_description,0000163,Abnormal oral cavity morphology,http://purl.obolibrary.org/obo/hp.owl,
"Dentofacial anomalies, including malocclusion",mouth disorder,condition,MONDO Code,condition_description,0006858,mouth disorder,http://purl.obolibrary.org/obo/mondo.owl,
Other disorders of tympanic membrane,Abnormality of the tympanic membrane,condition,HPO Code,condition_description,0040090,Abnormality of the tympanic membrane,http://purl.obolibrary.org/obo/hp.owl,
Other disorders of tympanic membrane,tympanic membrane disorder,condition,MONDO Code,condition_description,0003648,tympanic membrane disorder,http://purl.obolibrary.org/obo/mondo.owl,
Retinal detachment with retinal defect,Abnormal retinal morphology,condition,HPO Code,condition_description,0000479,Abnormal retinal morphology,http://purl.obolibrary.org/obo/hp.owl,
Retinal detachment with retinal defect,retinal disorder,condition,MONDO Code,condition_description,0005283,retinal disorder,http://purl.obolibrary.org/obo/mondo.owl,
Disorders of optic nerve and visual pathways,Abnormality of the optic nerve,condition,HPO Code,condition_description,0000587,Abnormality of the optic nerve,http://purl.obolibrary.org/obo/hp.owl,
Disorders of optic nerve and visual pathways,disorder of visual system,condition,MONDO Code,condition_description,0024458,disorder of visual system,http://purl.obolibrary.org/obo/mondo.owl,
Neurological disorders due to brain damage,brain injury,condition,MONDO Code,condition_description,0043510,brain injury,http://purl.obolibrary.org/obo/mondo.owl,
Other specified diseases of hair and hair follicles,Abnormal hair morphology,condition,HPO Code,condition_description,0001595,Abnormal hair morphology,http://purl.obolibrary.org/obo/hp.owl,
Other specified diseases of hair and hair follicles,hair anomaly,condition,MONDO Code,condition_description,0019278,hair anomaly,http://purl.obolibrary.org/obo/mondo.owl,
Cardiac congenital anomalies,Abnormal heart morphology,condition,HPO Code,condition_description,0001627,Abnormal heart morphology,http://purl.obolibrary.org/obo/hp.owl,
Cardiac congenital anomalies,congenital heart disease,condition,MONDO Code,condition_description,0005453,congenital heart disease,http://purl.obolibrary.org/obo/mondo.owl,
Cardiac shunt/ heart septal defect,Abnormality of the cardiovascular system,condition,HPO Code,condition_description,0001626,Abnormality of the cardiovascular system,http://purl.obolibrary.org/obo/hp.owl,
Cardiac shunt/ heart septal defect,heart septal defect,condition,MONDO Code,condition_description,0002078,heart septal defect,http://purl.obolibrary.org/obo/mondo.owl,
Congenital hypothyroidism,Congenital hypothyroidism,condition,HPO Code,condition_description,0000851,Congenital hypothyroidism,http://purl.obolibrary.org/obo/hp.owl,
Congenital hypothyroidism,congenital hypothyroidism,condition,MONDO Code,condition_description,0018612,congenital hypothyroidism,http://purl.obolibrary.org/obo/mondo.owl,
Congenital anomalies of face and neck,Abnormality of head or neck,condition,HPO Code,condition_description,0000152,Abnormality of head or neck,http://purl.obolibrary.org/obo/hp.owl,
Congenital anomalies of face and neck,genetic head and neck malformation,condition,MONDO Code,condition_description,0015961,genetic head and neck malformation,http://purl.obolibrary.org/obo/mondo.owl,
Congenital anomalies of the eye,Abnormality of the eye,condition,HPO Code,condition_description,0000478,Abnormality of the eye,http://purl.obolibrary.org/obo/hp.owl,
Congenital anomalies of the eye,eye disorder,condition,MONDO Code,condition_description,0005328,eye disorder,http://purl.obolibrary.org/obo/mondo.owl,
"Anomalies of respiratory system, congenital",Abnormal respiratory system morphology,condition,HPO Code,condition_description,0012252,Abnormal respiratory system morphology,http://purl.obolibrary.org/obo/hp.owl,
Diseases of esophagus,Abnormal esophagus morphology,condition,HPO Code,condition_description,0002031,Abnormal esophagus morphology,http://purl.obolibrary.org/obo/hp.owl,
Diseases of esophagus,esophageal disorder,condition,MONDO Code,condition_description,0003749,esophageal disorder,http://purl.obolibrary.org/obo/mondo.owl,
Acquired deformities of ankle and foot,Abnormality of the lower limb,condition,HPO Code,condition_description,0002814,Abnormality of the lower limb,http://purl.obolibrary.org/obo/hp.owl,
Hallux valgus (Bunion),Hallux valgus,condition,HPO Code,condition_description,0001822,Hallux valgus,http://purl.obolibrary.org/obo/hp.owl,
Acquired foot deformities,Abnormal foot morphology,condition,HPO Code,condition_description,0001760,Abnormal foot morphology,http://purl.obolibrary.org/obo/hp.owl,
Disorders of mineral metabolism,Abnormal metabolism,condition,HPO Code,condition_description,0032245,Abnormal metabolism,http://purl.obolibrary.org/obo/hp.owl,
Disorders of mineral metabolism,mineral metabolism disease,condition,MONDO Code,condition_description,0000226,mineral metabolism disease,http://purl.obolibrary.org/obo/mondo.owl,
Other congenital anomalies,disorder of development or morphogenesis,condition,MONDO Code,condition_description,0021147,disorder of development or morphogenesis,http://purl.obolibrary.org/obo/mondo.owl,
Digestive congenital anomalies,Abnormality of the digestive system,condition,HPO Code,condition_description,0025031,Abnormality of the digestive system,http://purl.obolibrary.org/obo/hp.owl,
Digestive congenital anomalies,digestive system disorder,condition,MONDO Code,condition_description,0004335,digestive system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Symptoms involving urinary system,Abnormality of the urinary system,condition,HPO Code,condition_description,0000079,Abnormality of the urinary system,http://purl.obolibrary.org/obo/hp.owl,
Symptoms involving urinary system,urinary system disorder,condition,MONDO Code,condition_description,0002118,urinary system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Pilonidal cyst,Pilonidal abscess,condition,HPO Code,condition_description,0010771,Pilonidal abscess,http://purl.obolibrary.org/obo/hp.owl,
Pilonidal cyst,pilonidal sinus,condition,MONDO Code,condition_description,0008249,pilonidal sinus,http://purl.obolibrary.org/obo/mondo.owl,
Congenital anomalies of intestine,Abnormal intestine morphology,condition,HPO Code,condition_description,0002242,Abnormal intestine morphology,http://purl.obolibrary.org/obo/hp.owl,
Congenital anomalies of intestine,intestinal disorder,condition,MONDO Code,condition_description,0005020,intestinal disorder,http://purl.obolibrary.org/obo/mondo.owl,
Diseases of white blood cells,Abnormal leukocyte morphology,condition,HPO Code,condition_description,0001881,Abnormal leukocyte morphology,http://purl.obolibrary.org/obo/hp.owl,
Diseases of white blood cells,leukocyte disorder,condition,MONDO Code,condition_description,0004805,leukocyte disorder,http://purl.obolibrary.org/obo/mondo.owl,
Decreased white blood cell count,Abnormal leukocyte count,condition,HPO Code,condition_description,0011893,Abnormal leukocyte count,http://purl.obolibrary.org/obo/hp.owl,
Aphakia and other disorders of lens,Abnormal lens morphology,condition,HPO Code,condition_description,0000517,Abnormality of the lens,http://purl.obolibrary.org/obo/hp.owl,
Aphakia and other disorders of lens,lens disorder,condition,MONDO Code,condition_description,0001176,lens disorder,http://purl.obolibrary.org/obo/mondo.owl,
Redundant prepuce and phimosis/BXO,Abnormal preputium morphology,condition,HPO Code,condition_description,0100587,Abnormal preputium morphology,http://purl.obolibrary.org/obo/hp.owl,
Redundant prepuce and phimosis/BXO,penile disorder,condition,MONDO Code,condition_description,0002036,penile disorder,http://purl.obolibrary.org/obo/mondo.owl,
Postoperative infection,Opportunistic infection,condition,HPO Code,condition_description,0031690,Opportunistic infection,http://purl.obolibrary.org/obo/hp.owl,
Chronic sinusitis,Chronic sinusitis,condition,HPO Code,condition_description,0011109,Chronic sinusitis,http://purl.obolibrary.org/obo/hp.owl,
Chronic sinusitis,chronic rhinosinusitis,condition,MONDO Code,condition_description,0006031,chronic rhinosinusitis,http://purl.obolibrary.org/obo/mondo.owl,
Upper gastrointestinal congenital anomalies,Abnormality of the gastrointestinal tract,condition,HPO Code,condition_description,0011024,Abnormality of the gastrointestinal tract,http://purl.obolibrary.org/obo/hp.owl,
Upper gastrointestinal congenital anomalies,upper digestive tract disorder,condition,MONDO Code,condition_description,0044991,upper digestive tract disorder,http://purl.obolibrary.org/obo/mondo.owl,
Disorders of cervical region,Abnormality of the cervical spine,condition,HPO Code,condition_description,0003319,Abnormality of the cervical spine,http://purl.obolibrary.org/obo/hp.owl,
Aneurysm of other specified artery,Vascular dilatation,condition,HPO Code,condition_description,0002617,Vascular dilatation,http://purl.obolibrary.org/obo/hp.owl,
Aneurysm of other specified artery,arterial disorder,condition,MONDO Code,condition_description,0000473,arterial disorder,http://purl.obolibrary.org/obo/mondo.owl,
Congenital anomalies of mouth/tongue,Abnormality of the mouth,condition,HPO Code,condition_description,0000153,Abnormality of the mouth,http://purl.obolibrary.org/obo/hp.owl,
Congenital anomalies of mouth/tongue,mouth disorder,condition,MONDO Code,condition_description,0006858,mouth disorder,http://purl.obolibrary.org/obo/mondo.owl,
Other congenital anomalies of skin,Abnormality of the skin,condition,HPO Code,condition_description,0000951,Abnormality of the skin,http://purl.obolibrary.org/obo/hp.owl,
Other congenital anomalies of skin,skin disorder,condition,MONDO Code,condition_description,0005093,skin disorder,http://purl.obolibrary.org/obo/mondo.owl,
Other disorders of arteries and arterioles,Abnormal systemic arterial morphology,condition,HPO Code,condition_description,0011004,Abnormal systemic arterial morphology,http://purl.obolibrary.org/obo/hp.owl,
Other disorders of arteries and arterioles,arterial disorder,condition,MONDO Code,condition_description,0000473,arterial disorder,http://purl.obolibrary.org/obo/mondo.owl,
Diseases of the larynx and vocal cords,Abnormal larynx morphology,condition,HPO Code,condition_description,0025423,Abnormal larynx morphology,http://purl.obolibrary.org/obo/hp.owl,
Diseases of the larynx and vocal cords,laryngeal disorder,condition,MONDO Code,condition_description,0004382,laryngeal disorder,http://purl.obolibrary.org/obo/mondo.owl,
Plasma protein metabolism disorder,plasma protein metabolism disease,condition,MONDO Code,condition_description,0002273,plasma protein metabolism disease,http://purl.obolibrary.org/obo/mondo.owl,
Other specified disorders of plasma protein metabolism,plasma protein metabolism disease,condition,MONDO Code,condition_description,0002273,plasma protein metabolism disease,http://purl.obolibrary.org/obo/mondo.owl,
Other upper respiratory disease,Abnormality of the upper respiratory tract,condition,HPO Code,condition_description,0002087,Abnormality of the upper respiratory tract,http://purl.obolibrary.org/obo/hp.owl,
Other upper respiratory disease,upper respiratory tract disorder,condition,MONDO Code,condition_description,0004867,upper respiratory tract disorder,http://purl.obolibrary.org/obo/mondo.owl,
Pneumonia,Pneumonia,condition,HPO Code,condition_description,0002090,Pneumonia,http://purl.obolibrary.org/obo/hp.owl,
Pneumonia,pneumonia,condition,MONDO Code,condition_description,0005249,pneumonia,http://purl.obolibrary.org/obo/mondo.owl,
Disorders of function of stomach,Abnormal stomach morphology,condition,HPO Code,condition_description,0002577,Abnormal stomach morphology,http://purl.obolibrary.org/obo/hp.owl,
Disorders of function of stomach,stomach disorder,condition,MONDO Code,condition_description,0004298,stomach disorder,http://purl.obolibrary.org/obo/mondo.owl,
Immunity deficiency,Immunodeficiency,condition,HPO Code,condition_description,0002721,Immunodeficiency,http://purl.obolibrary.org/obo/hp.owl,
Immunity deficiency,immune deficiency disease,condition,MONDO Code,condition_description,0009453,immune deficiency disease,http://purl.obolibrary.org/obo/mondo.owl,
Other disorders of intestine,Abnormal intestine morphology,condition,HPO Code,condition_description,0002242,Abnormal intestine morphology,http://purl.obolibrary.org/obo/hp.owl,
Other disorders of intestine,intestinal disorder,condition,MONDO Code,condition_description,0005020,intestinal disorder,http://purl.obolibrary.org/obo/mondo.owl,
Congenital anomalies of stomach,Abnormal stomach morphology,condition,HPO Code,condition_description,0002577,Abnormal stomach morphology,http://purl.obolibrary.org/obo/hp.owl,
Congenital anomalies of stomach,stomach disorder,condition,MONDO Code,condition_description,0004298,stomach disorder,http://purl.obolibrary.org/obo/mondo.owl,
Ectropion or entropion,Abnormal eyelid morphology,condition,HPO Code,condition_description,0000492,Abnormal eyelid morphology,http://purl.obolibrary.org/obo/hp.owl,
Ectropion or entropion,eyelid disorder,condition,MONDO Code,condition_description,0003382,eyelid disorder,http://purl.obolibrary.org/obo/mondo.owl,
Bacterial pneumonia,Pneumonia,condition,HPO Code,condition_description,0002090,Pneumonia,http://purl.obolibrary.org/obo/hp.owl,
Bacterial pneumonia,bacterial pneumonia,condition,MONDO Code,condition_description,0004652,bacterial pneumonia,http://purl.obolibrary.org/obo/mondo.owl,
Hydronephrosis,Hydronephrosis,condition,HPO Code,condition_description,0000126,Hydronephrosis,http://purl.obolibrary.org/obo/hp.owl,
Hydronephrosis,hydronephrosis,condition,MONDO Code,condition_description,0005510,hydronephrosis,http://purl.obolibrary.org/obo/mondo.owl,
Disturbance of salivary secretion,Abnormal salivary gland morphology,condition,HPO Code,condition_description,0010286,Abnormal salivary gland morphology,http://purl.obolibrary.org/obo/hp.owl,
Disturbance of salivary secretion,salivary gland disorder,condition,MONDO Code,condition_description,0001142,salivary gland disorder,http://purl.obolibrary.org/obo/mondo.owl,
Diseases of the salivary glands,Abnormal salivary gland morphology,condition,HPO Code,condition_description,0010286,Abnormal salivary gland morphology,http://purl.obolibrary.org/obo/hp.owl,
Diseases of the salivary glands,salivary gland disorder,condition,MONDO Code,condition_description,0001142,salivary gland disorder,http://purl.obolibrary.org/obo/mondo.owl,
Other disorders of ear,Abnormality of the ear,condition,HPO Code,condition_description,0000598,Abnormality of the ear,http://purl.obolibrary.org/obo/hp.owl,
Other disorders of ear,disorder of ear,condition,MONDO Code,condition_description,0021205,disorder of ear,http://purl.obolibrary.org/obo/mondo.owl,
Disorders of acoustic nerve,Abnormality of the vestibulocochlear nerve,condition,HPO Code,condition_description,0009591,Abnormality of the vestibulocochlear nerve,http://purl.obolibrary.org/obo/hp.owl,
Disorders of acoustic nerve,vestibulocochlear nerve disorder,condition,MONDO Code,condition_description,0001563,vestibulocochlear nerve disorder,http://purl.obolibrary.org/obo/mondo.owl,
Other disorders of eye,Abnormality of the eye,condition,HPO Code,condition_description,0000478,Abnormality of the eye,http://purl.obolibrary.org/obo/hp.owl,
Other disorders of eye,eye disorder,condition,MONDO Code,condition_description,0005328,eye disorder,http://purl.obolibrary.org/obo/mondo.owl,
Inflammation of eyelids,Blepharitis,condition,HPO Code,condition_description,0000498,Blepharitis,http://purl.obolibrary.org/obo/hp.owl,
Inflammation of eyelids,blepharitis,condition,MONDO Code,condition_description,0004785,blepharitis,http://purl.obolibrary.org/obo/mondo.owl,
Esophageal atresia/tracheoesophageal fistula,Abnormal esophagus morphology,condition,HPO Code,condition_description,0002031,Abnormal esophagus morphology,http://purl.obolibrary.org/obo/hp.owl,
Esophageal atresia/tracheoesophageal fistula,esophageal atresia/tracheoesophageal fistula,condition,MONDO Code,condition_description,0008586,esophageal atresia/tracheoesophageal fistula,http://purl.obolibrary.org/obo/mondo.owl,
Diaphragmatic hernia,Congenital diaphragmatic hernia,condition,HPO Code,condition_description,0000776,Congenital diaphragmatic hernia,http://purl.obolibrary.org/obo/hp.owl,
Diaphragmatic hernia,congenital diaphragmatic hernia,condition,MONDO Code,condition_description,0005711,congenital diaphragmatic hernia,http://purl.obolibrary.org/obo/mondo.owl,
Nervous system congenital anomalies,Abnormality of the nervous system,condition,HPO Code,condition_description,0000707,Abnormality of the nervous system,http://purl.obolibrary.org/obo/hp.owl,
Nervous system congenital anomalies,nervous system disorder,condition,MONDO Code,condition_description,0005071,nervous system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Other specified congenital anomalies of nervous system,Abnormality of the nervous system,condition,HPO Code,condition_description,0000707,Abnormality of the nervous system,http://purl.obolibrary.org/obo/hp.owl,
Other specified congenital anomalies of nervous system,congenital nervous system disorder,condition,MONDO Code,condition_description,0002320,congenital nervous system disorder,http://purl.obolibrary.org/obo/mondo.owl,
Thyrotoxicosis,Hyperthyroidism,condition,HPO Code,condition_description,0000836,Hyperthyroidism,http://purl.obolibrary.org/obo/hp.owl,
Thyrotoxicosis,thyrotoxicosis,condition,MONDO Code,condition_description,0010138,thyrotoxicosis,http://purl.obolibrary.org/obo/mondo.owl,
Graves_ disease,Graves disease,condition,HPO Code,condition_description,0100647,Graves disease,http://purl.obolibrary.org/obo/hp.owl,
Graves_ disease,Graves disease,condition,MONDO Code,condition_description,0005364,Graves disease,http://purl.obolibrary.org/obo/mondo.owl,
Acquired hypothyroidism,Hypothyroidism,condition,HPO Code,condition_description,0000821,Hypothyroidism,http://purl.obolibrary.org/obo/hp.owl,
Acquired hypothyroidism,hypothyroidism,condition,MONDO Code,condition_description,0005420,hypothyroidism,http://purl.obolibrary.org/obo/mondo.owl,
Mental retardation,Intellectual disability,condition,HPO Code,condition_description,0001249,Intellectual disability,http://purl.obolibrary.org/obo/hp.owl,
Mental retardation,intellectual disability,condition,MONDO Code,condition_description,0001071,intellectual disability,http://purl.obolibrary.org/obo/mondo.owl,
Impaired fasting glucose,Impaired fasting glucose,condition,HPO Code,condition_description,0025691,Impaired fasting glucose,http://purl.obolibrary.org/obo/hp.owl,
Pituitary hyperfunction,Hyperpituitarism,condition,HPO Code,condition_description,0010514,Hyperpituitarism,http://purl.obolibrary.org/obo/hp.owl,
Pituitary hyperfunction,hyperpituitarism,condition,MONDO Code,condition_description,0006793,hyperpituitarism,http://purl.obolibrary.org/obo/mondo.owl,
Other abnormal blood chemistry,Abnormal circulating metabolite concentration,condition,HPO Code,condition_description,0032180,Abnormal circulating metabolite concentration,http://purl.obolibrary.org/obo/hp.owl,
Spontaneous ecchymoses,Ecchymosis,condition,HPO Code,condition_description,0031364,Ecchymosis,http://purl.obolibrary.org/obo/hp.owl,
Leukemia,Leukemia,condition,HPO Code,condition_description,0001909,Leukemia,http://purl.obolibrary.org/obo/hp.owl,
Leukemia,leukemia,condition,MONDO Code,condition_description,0005059,leukemia,http://purl.obolibrary.org/obo/mondo.owl,
Neutropenia,Neutropenia,condition,HPO Code,condition_description,0001875,Neutropenia,http://purl.obolibrary.org/obo/hp.owl,
Neutropenia,neutropenia,condition,MONDO Code,condition_description,0001475,neutropenia,http://purl.obolibrary.org/obo/mondo.owl,
Other specified diseases of sebaceous glands,Abnormal sebaceous gland morphology,condition,HPO Code,condition_description,0032226,Abnormal sebaceous gland morphology,http://purl.obolibrary.org/obo/hp.owl,
Other specified diseases of sebaceous glands,sebaceous gland disorder,condition,MONDO Code,condition_description,0006607,sebaceous gland disorder,http://purl.obolibrary.org/obo/mondo.owl,
Deficiency of humoral immunity,Abnormality of humoral immunity,condition,HPO Code,condition_description,0005368,Abnormality of humoral immunity,http://purl.obolibrary.org/obo/hp.owl,
Congenital anomalies of great vessels,Abnormal morphology of the great vessels,condition,HPO Code,condition_description,0030962,Abnormal morphology of the great vessels,http://purl.obolibrary.org/obo/hp.owl,
Acute sinusitis,Acute sinusitis,condition,HPO Code,condition_description,0000255,Acute sinusitis,http://purl.obolibrary.org/obo/hp.owl,
Acute sinusitis,sinusitis,condition,MONDO Code,condition_description,0005961,sinusitis,http://purl.obolibrary.org/obo/mondo.owl,
Pericarditis,Pericarditis,condition,HPO Code,condition_description,0001701,Pericarditis,http://purl.obolibrary.org/obo/hp.owl,
Pericarditis,pericarditis,condition,MONDO Code,condition_description,0005904,pericarditis,http://purl.obolibrary.org/obo/mondo.owl,
Pleurisy,pleurisy,condition,MONDO Code,condition_description,0000986,pleurisy,http://purl.obolibrary.org/obo/mondo.owl,
pleural effusion,Pleural effusion,condition,HPO Code,condition_description,0002202,Pleural effusion,http://purl.obolibrary.org/obo/hp.owl,
Heart transplant/surgery,cardiac surgery,condition,MAXO Code,condition_description,0025001,cardiac surgery,http://purl.obolibrary.org/obo/maxo.owl,
Congenital hip dysplasia and deformity,Abnormal hip bone morphology,condition,HPO Code,condition_description,0003272,Abnormal hip bone morphology,http://purl.obolibrary.org/obo/hp.owl,
Congenital anomalies of limbs,Abnormality of limbs,condition,HPO Code,condition_description,0040064,Abnormality of limbs,http://purl.obolibrary.org/obo/hp.owl,
Other infectious diseases,Unusual infection,condition,HPO Code,condition_description,0032101,Unusual infection,http://purl.obolibrary.org/obo/hp.owl,
Other infectious diseases,infectious disease,condition,MONDO Code,condition_description,0005550,infectious disease,http://purl.obolibrary.org/obo/mondo.owl,
"Congenital anomalies of lower limb, including pelvic girdle",Abnormality of the lower limb,condition,HPO Code,condition_description,0002814,Abnormality of the lower limb,http://purl.obolibrary.org/obo/hp.owl,
Chronic lymphocytic thyroiditis,Hashimoto thyroiditis,condition,HPO Code,condition_description,0000872,Hashimoto thyroiditis,http://purl.obolibrary.org/obo/hp.owl,
Chronic lymphocytic thyroiditis,hashimoto thyroiditis,condition,MONDO Code,condition_description,0007699,Hashimoto thyroiditis,http://purl.obolibrary.org/obo/mondo.owl,
Thyroiditis,Thyroiditis,condition,HPO Code,condition_description,0100646,Thyroiditis,http://purl.obolibrary.org/obo/hp.owl,
